,Hunger,Potter,Twilight
3588,False,True,False
3589,False,True,False
3590,True,True,False
3591,False,True,True
3592,True,False,False
3593,True,False,True
3594,False,False,False
3595,False,True,False
3596,False,False,False
3597,False,False,True
3598,False,True,False
3599,True,False,False
3600,True,True,True
3601,False,True,True
3602,True,False,False
3603,True,True,True
3604,False,True,False
3605,True,False,False
3606,False,False,False
3607,True,False,True
3608,False,True,False
3609,True,False,False
3610,True,False,False
3611,True,True,True
3612,False,True,True
3613,True,False,False
3614,True,True,False
3615,True,True,False
3616,False,False,False
3617,False,False,False
3618,False,False,True
3619,True,False,False
3620,False,False,True
3621,True,False,False
3622,False,False,False
3623,True,True,True
3624,False,False,False
3625,True,True,True
3626,False,True,False
3627,True,False,False
3628,False,False,False
3629,True,False,False
3630,True,True,False
3631,True,False,False
3632,False,False,False
3633,False,True,False
3634,True,False,True
3635,False,True,True
3636,False,False,False
3637,False,False,False
3638,True,True,False
3639,True,False,False
3640,True,False,False
3641,False,False,False
3642,True,True,True
3643,True,False,False
3644,False,True,True
3645,True,False,False
3646,True,True,False
3647,True,True,True
3648,True,True,True
3649,True,False,False
3650,False,True,True
3651,True,True,False
3652,False,True,False
3653,True,True,False
3654,True,True,True
3655,True,True,False
3656,True,False,False
3657,False,False,False
3658,True,True,True
3659,False,False,False
3660,True,True,False
3661,False,True,False
3662,True,True,False
3663,True,False,False
3664,True,True,True
3665,False,True,False
3666,True,True,True
3667,True,False,False
3668,True,False,False
3669,True,False,False
3670,False,False,False
3671,False,True,True
3672,True,False,False
3673,False,False,True
3674,False,True,False
3675,False,True,False
3676,False,True,True
3677,True,True,True
3678,True,False,False
3679,True,True,True
3680,False,False,False
3681,True,False,False
3682,True,False,False
3683,False,False,False
3684,True,False,False
3685,False,True,False
3686,True,False,False
3687,True,True,True
3688,False,True,False
3689,True,False,False
3690,True,False,False
3691,True,False,False
3692,True,False,False
3693,True,False,False
3694,True,False,False
3695,False,False,False
3696,False,True,True
3697,True,False,False
3698,False,False,False
3699,True,True,True
3700,False,False,False
3701,True,False,False
3702,True,False,False
3703,False,True,False
3704,False,False,False
3705,True,True,True
3706,False,True,False
3707,True,True,True
3708,False,True,False
3709,False,True,False
3710,True,True,True
3711,False,True,True
3712,True,True,False
3713,True,False,False
3714,False,True,True
3715,False,True,False
3716,False,True,True
3717,False,True,True
3718,False,False,True
3719,False,True,False
3720,False,True,False
3721,False,True,False
3722,True,True,True
3723,True,True,True
3724,True,False,False
3725,False,True,False
3726,False,True,True
3727,False,True,False
3728,True,False,False
3729,True,False,False
3730,False,False,False
3731,False,True,False
3732,False,True,True
3733,False,False,False
3734,True,False,False
3735,True,False,False
3736,False,False,False
3737,False,False,False
3738,False,False,False
3739,False,False,False
3740,False,True,False
3741,False,False,True
3742,True,True,True
3743,True,False,False
3744,False,False,False
3745,True,False,False
3746,False,False,False
3747,False,False,True
3748,False,True,False
3749,True,False,False
3750,True,True,False
3751,False,False,False
3752,True,True,False
3753,False,True,False
3754,False,True,False
3755,False,True,False
3756,False,False,False
3757,True,True,False
3758,True,True,True
3759,True,False,True
3760,False,True,True
3761,False,False,True
3762,True,False,False
3763,True,True,True
3764,True,True,False
3765,False,True,False
3766,False,True,False
3767,False,True,False
3768,True,False,False
3769,False,True,False
3770,False,False,False
3771,False,False,True
3772,False,False,False
3773,True,False,False
3774,True,True,False
3775,True,False,False
3776,False,True,True
3777,True,False,False
3778,False,False,False
3779,True,False,False
3780,True,True,True
3781,False,True,False
3782,False,True,False
3783,False,True,True
3784,False,True,False
3785,False,False,True
3786,True,False,False
3787,False,True,True
3788,False,True,True
3789,True,False,False
3790,True,False,False
3791,False,True,False
3792,False,False,False
3793,False,True,True
3794,True,True,False
3795,False,True,True
3796,True,False,True
3797,True,False,False
3798,True,False,False
3799,False,True,False
3800,True,True,False
3801,True,False,False
3802,False,False,False
3803,True,False,False
3804,True,False,True
3805,True,True,False
3806,False,True,True
3807,False,True,False
3808,True,True,False
3809,False,False,False
3810,False,True,False
3811,False,True,False
3812,True,True,True
3813,False,False,False
3814,False,True,False
3815,False,True,False
3816,False,True,False
3817,True,False,False
3818,False,False,False
3819,False,True,False
3820,False,False,False
3821,False,False,False
3822,False,True,True
3823,True,False,False
3824,True,True,False
3825,True,False,False
3826,True,False,False
3827,False,True,False
3828,False,False,True
3829,False,True,False
3830,False,True,False
3831,False,False,False
3832,True,True,True
3833,True,False,False
3834,False,False,False
3835,True,True,False
3836,False,True,False
3837,False,True,False
3838,False,False,True
3839,False,True,False
3840,True,True,True
3841,False,False,False
3842,False,False,False
3843,True,True,False
3844,False,True,False
3845,True,True,False
3846,False,False,False
3847,False,True,False
3848,True,True,True
3849,True,False,False
3850,False,True,False
3851,True,False,False
3852,True,True,True
3853,False,False,False
3854,True,True,True
3855,True,True,False
3856,True,False,False
3857,True,True,False
3858,False,False,False
3859,False,False,False
3860,False,False,True
3861,False,True,False
3862,True,False,True
3863,True,True,False
3864,False,True,False
3865,True,False,False
3866,False,False,True
3867,False,False,False
3868,False,True,False
3869,True,True,True
3870,True,True,False
3871,True,False,False
3872,False,False,True
3873,False,False,False
3874,True,True,False
3875,True,False,False
3876,False,False,False
3877,False,False,True
3878,True,False,False
3879,True,False,False
3880,True,False,False
3881,True,False,False
3882,False,True,True
3883,True,False,False
3884,False,False,False
3885,False,False,False
3886,False,True,False
3887,False,True,False
3888,False,True,True
3889,False,True,True
3890,False,True,False
3891,False,False,False
3892,False,True,True
3893,True,True,False
3894,False,True,False
3895,False,True,False
3896,True,False,True
3897,True,False,False
3898,False,True,True
3899,False,True,True
3900,False,True,False
3901,False,True,False
3902,True,True,False
3903,False,False,False
3904,False,True,True
3905,True,False,True
3906,True,False,True
3907,False,False,False
3908,False,True,True
3909,False,True,False
3910,False,False,True
3911,False,True,True
3912,False,True,False
3913,True,False,False
3914,True,False,False
3915,False,False,True
3916,False,False,False
3917,True,True,False
3918,False,False,False
3919,False,True,False
3920,False,True,True
3921,True,True,False
3922,False,True,True
3923,True,False,False
3924,True,False,False
3925,True,False,False
3926,False,True,False
3927,False,True,False
3928,False,False,False
3929,True,False,False
3930,False,False,False
3931,True,True,False
3932,True,True,False
3933,True,True,True
3934,True,False,False
3935,False,True,False
3936,False,False,False
3937,True,False,False
3938,True,False,False
3939,False,True,False
3940,False,False,True
3941,True,True,True
3942,True,False,False
3943,True,True,True
3944,False,True,False
3945,False,True,False
3946,True,False,False
3947,True,True,False
3948,False,True,False
3949,False,False,True
3950,False,False,True
3951,False,True,False
3952,False,True,False
3953,False,True,True
3954,False,False,False
3955,True,True,True
3956,False,False,False
3957,True,False,False
3958,False,True,False
3959,False,False,False
3960,False,True,False
3961,True,False,False
3962,True,False,False
3963,True,True,True
3964,False,True,False
3965,True,False,False
3966,True,False,True
3967,False,True,False
3968,True,True,True
3969,True,True,False
3970,True,False,False
3971,False,True,False
3972,False,True,False
3973,False,False,False
3974,True,False,False
3975,True,True,False
3976,True,False,False
3977,True,False,True
3978,False,True,False
3979,False,False,False
3980,True,True,False
3981,False,False,True
3982,False,True,False
3983,False,False,False
3984,True,False,True
3985,True,True,False
3986,True,False,False
3987,False,True,True
3988,False,True,False
3989,True,True,False
3990,False,True,True
3991,False,False,False
3992,False,False,False
3993,True,False,False
3994,False,True,False
3995,False,False,True
3996,True,False,False
3997,False,True,True
3998,False,True,True
3999,False,True,True
4000,True,True,False
4001,True,False,True
4002,True,False,False
4003,True,False,False
4004,True,False,False
4005,False,True,False
4006,False,True,False
4007,False,True,False
